date,sender_id,receiver_id,amount,is_suspicious
2025-04-11,aad67503,2c63e5f2,1464.79,0
2025-03-15,877f60bc,921a5572,227.35,0
2025-04-02,d8be4990,9255b559,2192.72,0
2025-12-29,b35cf6ad,7c1c765a,1747.18,0
2025-07-17,62cf56d7,67f089bb,3466.54,0
2025-06-11,7c3ae06d,f6536a4d,3116.94,0
2025-09-07,a5a383e5,7af6e017,10478.49,0
2025-12-17,649012b2,aad67503,39907.13,0
2025-12-28,df445c21,6847e7c8,9297.86,0
2025-02-22,566a6512,3140cc7f,1894.85,0
2025-05-01,4aaf8f05,d705436f,1820.03,0
2026-01-01,8e173cdd,e570d5ec,7105.77,0
2025-03-18,745fca8f,67f089bb,553.72,0
2025-06-13,446a6dd1,ba2477db,2175.03,0
2025-07-24,e570d5ec,19629796,2349.24,0
2026-01-21,555428a4,33629c40,5346.15,0
2025-10-16,c702a41c,bf5adc06,5507.5,0
2026-02-02,784eb523,4d970366,1415.79,0
2025-02-28,446a6dd1,23b06a28,1969.68,0
2026-01-01,df445c21,f06e4380,4652.24,0
2025-05-14,7c3ae06d,9bf6ac02,1340.88,0
2025-10-04,72fbb04b,1a1adade,9957.87,0
2026-01-05,a47e612a,7c3ae06d,5481.73,0
2025-03-05,b286cbc9,de9653ea,3538.68,0
2026-01-16,d98debb1,4cced7f6,4406.96,0
2025-10-04,d7cd98ef,f8aaa70c,1868.91,0
2025-08-08,03335e10,e478be96,1593.53,0
2025-10-23,28be2552,23b06a28,1949.4,0
2026-01-12,745fca8f,d8ba3b7c,4914.61,0
2025-05-05,7054287f,dcad0189,3644.65,0
2025-05-12,5e56b3d2,ed1d2e4f,1953.32,0
2025-07-20,df445c21,d8ba3b7c,6308.05,0
2025-07-22,85e7b9dd,23c681ed,2505.02,0
2025-10-17,37e798b4,989552d5,1490.24,0
2025-04-10,f79d4c30,ea6913f9,3844.28,0
2025-09-11,90778f7f,c2cdd5cc,1082.44,0
2025-10-31,23b06a28,ab6c3582,551.57,0
2025-10-14,784eb523,8c8b908c,2965.78,0
2025-08-07,63b0e66c,a2bb0f08,1544.7,0
2025-03-04,a47e612a,75ae48c7,2311.95,0
2025-06-02,d8ba3b7c,70e1cdd4,1133.73,0
2025-08-03,6cafd567,dd250182,9985.93,0
2025-02-05,a5a383e5,9399db83,1538.41,0
2025-09-30,3cd0be47,82b5e35a,1935.27,0
2025-09-07,079dbf1b,e478be96,4349.79,0
2025-09-19,7c3ae06d,0a0fbbea,752.49,0
2025-02-21,c2cdd5cc,4b2a8005,698.86,0
2025-05-07,a5b4d340,446a6dd1,4363.16,0
2025-12-10,d98debb1,7c08bd89,1910.37,0
2025-05-15,566a6512,eaf137ca,1210.16,0
2025-09-06,ab6c3582,b8440459,5450.01,0
2025-06-06,1a1adade,4d970366,1323.56,0
2025-02-06,03f41f7e,3fb32d21,2265.36,0
2025-08-28,9399db83,b6b4cc23,1216.67,0
2025-04-29,a311b562,a47e612a,4037.73,0
2026-01-21,69c2ef23,36821449,11294.56,0
2026-01-08,930f170b,7916f81f,463.57,0
2025-06-05,446a6dd1,51be347a,3336.43,0
2025-10-09,acfdf14c,df167bb2,7020.49,0
2025-02-14,1649d136,446a6dd1,1955.74,0
2026-01-08,8e2586b5,90bca975,961.95,0
2025-05-18,41e887d1,eae42039,4541.28,0
2025-09-04,90bca975,7e672c4e,8116.49,0
2025-02-18,67f089bb,d82bf62b,7262.81,0
2026-01-23,b35cf6ad,97ef592d,4298.02,0
2025-11-16,b96f3791,064f946b,3287.6,0
2026-01-11,f958d9c9,97ef592d,1213.16,0
2025-02-20,759075c9,ab6c3582,7081.53,0
2025-07-07,0663ce3c,7c513d87,6700.63,0
2025-11-06,2815ab41,90778f7f,955.22,0
2025-04-04,22d09b39,b6b4cc23,4291.88,0
2025-12-22,70e1cdd4,ed1d2e4f,5726.29,0
2025-04-21,af88f967,0c90a067,7202.0,0
2025-12-23,0c90a067,9255b559,2765.59,0
2025-07-03,566a6512,9255b559,1264.5,0
2026-01-21,934b374f,7c08bd89,1804.22,0
2025-09-04,a4ff4e19,9399db83,1088.71,0
2025-07-03,ba2477db,b286cbc9,2832.57,0
2025-06-22,6ef8f218,1e20e68e,2328.81,0
2025-06-15,3202cdc9,e841d17a,25464.39,0
2025-12-26,b5cb135b,4cced7f6,7293.05,0
2025-10-27,a2bb0f08,452625ce,7860.05,0
2025-11-02,b96f3791,ca146ffa,4775.97,0
2025-12-07,f5ce78c5,d222aedd,2064.58,0
2025-02-10,bf5adc06,4b2a8005,2263.37,0
2026-01-02,47cb337d,acfdf14c,2480.29,0
2025-07-22,cd1a58c2,d7cd98ef,3598.36,0
2025-05-30,4d970366,aad67503,4399.16,0
2025-04-01,6cafd567,a5b4d340,2983.07,0
2025-05-24,04c7c684,3bb581b2,2229.21,0
2025-08-15,eae42039,eaa96e01,1645.64,0
2025-11-02,a13bb900,3bb581b2,740.52,0
2025-02-08,19c1c77d,86c6817b,10757.72,0
2025-02-26,0663ce3c,c702a41c,27052.36,0
2025-02-15,df445c21,e8e15988,9890.57,0
2025-05-14,0b77f6ce,c68b20ff,846.35,0
2025-07-10,4d970366,69f41f26,6548.67,0
2025-10-04,8a9e31de,af84fed5,8298.05,0
2026-01-14,82b5e35a,67f089bb,1991.34,0
2025-09-12,f8aaa70c,37e798b4,4860.65,0
2026-01-25,921a5572,4b2a8005,1888.8,0
2025-04-27,555428a4,d705436f,13751.85,0
2025-12-25,f6536a4d,eaf137ca,4295.7,0
2025-02-27,446a6dd1,a5b4d340,1191.35,0
2025-07-09,69f41f26,b286cbc9,5824.38,0
2025-08-14,d8be4990,b1a7066b,8593.67,0
2025-02-18,eae42039,9dcaaa36,3634.15,0
2025-08-18,7c513d87,0c90a067,4814.76,0
2025-03-18,7c08bd89,4d970366,2780.11,0
2025-12-08,a4ff4e19,acfdf14c,958.84,0
2026-02-01,91230fef,d8ba3b7c,2561.29,0
2025-09-29,df445c21,a311b562,5029.32,0
2025-12-20,e841d17a,0c90a067,2622.74,0
2025-07-13,af84fed5,c731c866,6639.32,0
2026-01-02,f5ce78c5,af88f967,2013.88,0
2025-11-21,b7bba056,1120daea,2150.4,0
2025-08-09,2ad6e70c,8f849ff6,6843.95,0
2025-06-27,85e7b9dd,649012b2,3721.39,0
2025-10-07,ea6913f9,a5a383e5,1974.91,0
2025-04-12,3cd0be47,784eb523,8381.69,0
2025-05-19,237318ee,69f41f26,1497.07,0
2025-09-30,1a104da9,0663ce3c,1440.94,0
2025-03-04,fd5da9b0,bb3235db,176.01,0
2025-10-05,e841d17a,03f41f7e,1713.05,0
2025-04-28,2ad6e70c,0663ce3c,11033.78,0
2025-11-25,69c2ef23,f6536a4d,375.29,0
2025-07-06,e841d17a,ed1d2e4f,1150.65,0
2025-03-16,72fbb04b,d82bf62b,4624.25,0
2025-03-10,bf5adc06,47cb337d,315.81,0
2025-09-29,dd250182,1120daea,1788.8,0
2026-01-08,41e887d1,04c7c684,9328.81,0
2026-01-04,eaf137ca,19cd9183,22994.86,0
2025-10-15,7916f81f,7e672c4e,3984.82,0
2025-06-25,180a3e26,649012b2,1180.31,0
2025-09-14,064f946b,19c1c77d,1141.24,0
2025-07-06,3bb581b2,eaa96e01,3445.79,0
2025-04-20,f79d4c30,0c90a067,3948.0,0
2025-03-30,03f41f7e,7c08bd89,19109.27,0
2025-09-23,72a4371d,ed1d2e4f,7869.93,0
2025-05-26,4a5633f2,649012b2,3242.52,0
2025-10-27,93cfd370,0c90a067,2131.95,0
2025-04-14,7054287f,75ae48c7,60761.5,0
2025-10-07,acfdf14c,921a5572,5578.05,0
2025-12-19,c731c866,8f849ff6,1527.29,0
2025-11-12,16d6efad,3fb32d21,2381.24,0
2025-02-22,f958d9c9,b96f3791,1239.6,0
2025-08-08,320eea14,67f089bb,269.2,0
2025-11-24,320eea14,df167bb2,4075.1,0
2025-04-14,4aaf8f05,4b2a8005,17720.09,0
2025-07-26,b96f3791,8c8b908c,583.73,0
2025-10-28,ccdbfa8a,320eea14,3150.33,0
2025-11-01,19cd9183,1a104da9,1470.11,0
2025-05-23,877f60bc,f958d9c9,5021.59,0
2025-04-27,63533d50,064f946b,2509.08,0
2025-12-31,7c3ae06d,2815ab41,765.05,0
2025-05-19,f06e4380,0a83047f,1117.55,0
2025-05-02,320eea14,930f170b,1299.45,0
2025-12-21,36821449,180a3e26,11433.67,0
2025-04-10,ed1d2e4f,b1a7066b,10864.54,0
2025-05-23,22d09b39,6cafd567,2183.43,0
2025-05-25,eaa96e01,9bf6ac02,10176.16,0
2025-11-15,759075c9,df445c21,2506.93,0
2025-09-10,51be347a,85e7b9dd,2150.25,0
2025-12-09,ba2477db,a5a383e5,3156.18,0
2025-06-14,b6b4cc23,70e1cdd4,3963.27,0
2025-10-22,1a1adade,c17e7858,1710.52,0
2025-09-15,0b77f6ce,fd5da9b0,3046.86,0
2025-12-11,555428a4,784eb523,6550.67,0
2025-04-26,c85c5eef,064f946b,3393.24,0
2025-10-02,a13bb900,9dcaaa36,3111.26,0
2025-03-26,ed1d2e4f,86c6817b,4886.25,0
2025-11-08,23b06a28,7c513d87,5806.34,0
2025-05-12,9399db83,1574bf86,2800.03,0
2025-09-02,921a5572,d1975028,1855.33,0
2025-10-09,93cfd370,0c90a067,3601.85,0
2025-02-23,7c08bd89,759075c9,605.49,0
2025-03-12,69c2ef23,084c1968,2415.54,0
2025-03-07,f6536a4d,1e20e68e,251.75,0
2025-08-21,63b0e66c,69c2ef23,557.92,0
2025-11-12,555428a4,90bca975,480.01,0
2025-08-14,d8be4990,ccdbfa8a,8496.01,0
2025-08-07,b86cda64,1574bf86,3022.93,0
2025-03-03,7054287f,0b3205ee,843.83,0
2026-01-23,6847e7c8,36821449,4871.06,0
2025-10-12,aad67503,1a104da9,8011.67,0
2025-06-05,b5cb135b,0b77f6ce,4956.65,0
2026-01-22,ca146ffa,0540b52b,2468.31,0
2025-04-23,06c1d292,b96f3791,3761.17,0
2026-01-28,28551d8a,f3b8a245,7342.95,0
2025-09-26,f79d4c30,df167bb2,1864.51,0
2025-10-31,b6b4cc23,df167bb2,3071.33,0
2025-09-22,bb3235db,566a6512,2304.93,0
2025-09-20,180a3e26,a0c1b691,593.82,0
2025-12-20,b86cda64,0a83047f,7454.46,0
2025-09-02,91230fef,b3a21754,23324.79,0
2025-12-13,989552d5,084c1968,1244.15,0
2025-09-20,41e887d1,a4ff4e19,7806.25,0
2025-12-13,3202cdc9,acfdf14c,1284.35,0
2025-08-31,f6536a4d,bb3235db,3404.28,0
2025-10-07,a4ff4e19,0c90a067,13467.2,0
2026-01-19,af84fed5,c68b20ff,1771.46,0
2025-04-27,921a5572,8e2586b5,2937.5,0
2026-01-20,aad67503,67f089bb,492.01,0
2025-06-28,0663ce3c,af84fed5,1534.25,0
2025-08-19,7e672c4e,e478be96,443.07,0
2025-10-21,989552d5,180a3e26,4578.74,0
2025-06-04,320eea14,28551d8a,6847.49,0
2026-01-24,dd250182,9255b559,2388.37,0
2025-05-09,aad67503,b5cb135b,3967.48,0
2025-02-05,85e7b9dd,0b77f6ce,2152.25,0
2025-02-17,fd5da9b0,f06e4380,6251.3,0
2025-09-24,3fb32d21,473e05b1,3392.97,0
2025-03-27,c68b20ff,934b374f,409.25,0
2025-10-22,269b3165,745fca8f,7631.05,0
2025-09-29,04c7c684,28551d8a,2019.2,0
2026-01-24,ca146ffa,0663ce3c,836.83,0
2025-10-10,dc479aa7,3fb32d21,1921.89,0
2025-10-01,22d09b39,2c63e5f2,444.94,0
2025-05-06,d8ba3b7c,d82bf62b,854.15,0
2025-05-28,c85c5eef,9399db83,3439.05,0
2025-08-17,1649d136,ccdbfa8a,3739.52,0
2025-08-13,b286cbc9,4a5633f2,4049.87,0
2025-07-05,c702a41c,93cfd370,2990.54,0
2025-03-14,c2cdd5cc,7c08bd89,1490.9,0
2025-09-14,7e672c4e,269b3165,2822.96,0
2025-04-23,b8440459,ea6913f9,1925.21,0
2025-07-20,b450e1bc,16d6efad,586.53,0
2025-12-03,03f41f7e,2815ab41,1376.89,0
2025-08-30,3fb32d21,d8ba3b7c,7255.69,0
2026-01-07,af88f967,acfdf14c,14592.95,0
2026-01-18,3202cdc9,97ef592d,5717.43,0
2025-10-09,df445c21,5d60391f,13956.46,0
2025-12-20,064f946b,3fb32d21,3246.68,0
2025-10-18,0c90a067,a4ff4e19,17023.94,0
2025-07-08,37e798b4,0b3205ee,23259.95,0
2025-11-07,5d60391f,63533d50,526.65,0
2025-02-18,e9e12450,2ad6e70c,3720.05,0
2025-02-15,0b77f6ce,72fbb04b,3250.06,0
2026-01-18,dd250182,51be347a,1950.61,0
2025-08-19,5e56b3d2,1a1adade,4875.2,0
2025-05-09,d8be4990,19c1c77d,3106.11,0
2025-06-19,6cafd567,67f089bb,1428.74,0
2025-06-05,3cd0be47,a5a383e5,2902.7,0
2025-05-03,8f849ff6,23b06a28,9942.71,0
2025-11-26,df445c21,c731c866,3577.92,0
2025-03-14,1574bf86,921a5572,5580.06,0
2025-05-01,1e20e68e,9bf6ac02,2259.61,0
2026-01-15,f958d9c9,1649d136,4684.73,0
2025-12-25,ac838dfb,079dbf1b,889.61,0
2025-03-21,1649d136,b35cf6ad,1808.55,0
2025-02-15,1a1adade,fd5da9b0,2690.09,0
2025-12-19,7c3ae06d,d8be4990,831.86,0
2025-09-01,b6b4cc23,62cf56d7,1299.56,0
2025-04-24,19629796,dd250182,4076.98,0
2025-10-31,523b5dc6,1a1adade,3394.23,0
2025-09-11,0663ce3c,9dcaaa36,6676.61,0
2025-05-12,784b04b7,0c90a067,1635.15,0
2025-02-15,2af59473,934b374f,3157.71,0
2025-08-29,a311b562,af84fed5,1522.54,0
2025-04-11,04c7c684,a5a383e5,6039.81,0
2025-04-28,af88f967,784eb523,9805.96,0
2025-12-15,36821449,bb3235db,4833.49,0
2026-01-03,ab6c3582,4cced7f6,8614.43,0
2025-04-02,4b198f79,1649d136,3079.43,0
2026-01-03,1a0236c9,f3b8a245,6671.46,0
2025-05-22,ac838dfb,a5a383e5,3214.47,0
2025-12-29,d7cd98ef,f06e4380,1069.63,0
2025-10-22,03335e10,0a83047f,3815.1,0
2025-03-21,e8e15988,22d09b39,1101.8,0
2025-07-27,aad67503,055c1a91,30919.09,0
2026-01-29,064f946b,ac838dfb,2134.34,0
2025-03-13,784b04b7,ca146ffa,5681.88,0
2025-07-24,b7bba056,8a9e31de,2944.18,0
2026-01-08,90bca975,064f946b,868.17,0
2025-05-07,8f849ff6,ec3c0039,446.52,0
2025-04-17,1feed349,fccc1ce3,6304.47,0
2025-10-06,446a6dd1,4cced7f6,14035.44,0
2025-08-29,e841d17a,a0c1b691,1429.67,0
2025-08-01,86c6817b,180a3e26,568.67,0
2025-05-17,28551d8a,5e56b3d2,2153.47,0
2025-08-06,1a1adade,e570d5ec,1167.81,0
2025-06-14,0b77f6ce,fccc1ce3,1555.71,0
2025-04-17,8c8b908c,36ae1a70,5488.3,0
2025-02-03,0b77f6ce,1574bf86,2834.26,0
2025-05-12,69c2ef23,acfdf14c,1300.48,0
2025-03-03,8a9e31de,9255b559,5369.56,0
2025-05-10,934b374f,19c1c77d,5807.31,0
2025-04-19,784eb523,75ae48c7,2128.01,0
2026-01-23,4b198f79,4b2a8005,3421.78,0
2025-12-25,aad67503,8ae3987d,5016.57,0
2025-10-03,d98debb1,04c7c684,4564.68,0
2025-04-30,c731c866,a47e612a,3104.52,0
2025-07-11,51be347a,f6536a4d,12488.78,0
2025-05-16,d1975028,72a4371d,5338.4,0
2025-10-22,f958d9c9,877f60bc,1899.45,0
2025-08-29,a5a383e5,8c8b908c,1910.9,0
2025-02-03,1a1adade,e478be96,1706.01,0
2025-03-19,93edc4cb,37e798b4,5608.96,0
2026-01-27,90bca975,084c1968,1599.19,0
2025-10-08,446a6dd1,759075c9,1949.06,0
2025-02-22,4b2a8005,ed1d2e4f,8587.15,0
2025-10-13,b86cda64,a5a383e5,3610.61,0
2025-03-18,a58e9073,f79d4c30,9882.62,0
2025-02-14,2c63e5f2,e841d17a,6621.39,0
2025-07-25,784b04b7,7af6e017,919.04,0
2025-11-18,a0c1b691,b35cf6ad,2691.53,0
2025-02-22,237318ee,c17e7858,8022.05,0
2025-08-24,f5ce78c5,e570d5ec,878.16,0
2025-05-01,62cf56d7,784eb523,4535.59,0
2026-01-02,36ae1a70,4aaf8f05,2866.26,0
2025-09-27,0c90a067,de9653ea,515.54,0
2025-06-11,0a0fbbea,7054287f,3359.88,0
2025-08-08,0a0fbbea,a2bb0f08,1290.17,0
2025-05-21,2c63e5f2,bf5adc06,927.37,0
2025-07-24,649012b2,b1a7066b,3008.33,0
2025-08-14,b96f3791,19629796,432.31,0
2025-03-12,23c681ed,0b3205ee,1518.85,0
2025-06-03,4cced7f6,446a6dd1,38222.29,0
2025-08-17,ab6c3582,7916f81f,5711.42,0
2025-06-14,63b0e66c,04c7c684,1234.69,0
2025-10-11,4d970366,8ae3987d,12138.85,0
2025-06-25,a60fb8e9,a5a383e5,1105.39,0
2025-12-23,33629c40,eae42039,1713.52,0
2025-07-09,75ae48c7,ed1d2e4f,944.97,0
2025-07-16,d705436f,a58e9073,3850.97,0
2025-06-02,e8e15988,b86cda64,11715.05,0
2025-09-28,a0c1b691,f3b8a245,1097.72,0
2025-06-19,ec3c0039,36821449,379.77,0
2026-01-22,d705436f,8c8b908c,8874.76,0
2025-08-22,3bb581b2,47cb337d,14098.17,0
2025-04-15,36ae1a70,784eb523,405.42,0
2025-09-22,180a3e26,d1975028,4722.31,0
2025-12-07,36821449,eae42039,3738.75,0
2026-01-16,8f849ff6,d88ef4f0,1356.31,0
2025-05-05,d7cd98ef,aad67503,739.26,0
2025-10-03,784eb523,fccc1ce3,8036.51,0
2025-04-23,67f089bb,9255b559,3565.54,0
2025-04-07,ec3c0039,e9e12450,3844.61,0
2025-11-10,28be2552,97ef592d,1600.75,0
2025-10-12,36ae1a70,3140cc7f,1336.88,0
2025-07-01,1a1adade,8ae3987d,255.96,0
2026-01-06,1a1adade,a4ff4e19,2373.15,0
2025-12-27,064f946b,5e56b3d2,12566.96,0
2025-05-01,23c681ed,dcad0189,1223.84,0
2025-04-25,a4ff4e19,b96f3791,650.4,0
2026-01-02,237318ee,dcad0189,4608.53,0
2025-11-28,eaa96e01,c731c866,5541.83,0
2025-10-01,b3a21754,7c08bd89,1659.21,0
2025-02-18,4b2a8005,1a104da9,2103.24,0
2025-08-29,67f089bb,69f41f26,3881.21,0
2025-07-08,2ad6e70c,c702a41c,2551.54,0
2025-09-20,19cd9183,d98debb1,8104.13,0
2025-12-07,784eb523,33629c40,34106.48,0
2025-05-23,7e672c4e,b450e1bc,539.6,0
2025-05-02,ea6913f9,72a4371d,10196.04,0
2026-01-25,1e20e68e,3fb32d21,3311.84,0
2025-12-06,3fb32d21,759075c9,11946.59,0
2025-11-04,63533d50,1feed349,6150.91,0
2025-03-15,c68b20ff,0663ce3c,3168.95,0
2025-03-13,1649d136,4a5633f2,6374.26,0
2025-06-20,6ef8f218,69c2ef23,2009.91,0
2025-05-10,af88f967,06c1d292,1374.3,0
2025-08-19,6b7399fb,b450e1bc,6706.71,0
2025-11-29,f6536a4d,eaf137ca,1281.35,0
2025-04-04,19cd9183,c68b20ff,5666.76,0
2025-07-17,3fb32d21,df167bb2,3074.04,0
2025-10-01,93edc4cb,7054287f,290.2,0
2025-07-24,a60fb8e9,320eea14,1678.44,0
2025-04-30,934b374f,930f170b,4166.53,0
2025-02-10,930f170b,a0c1b691,1986.24,0
2025-11-19,3fb32d21,b96f3791,233.52,0
2025-03-19,0663ce3c,f79d4c30,11167.36,0
2025-10-17,d705436f,eaa96e01,3531.14,0
2025-12-02,237318ee,c063c078,4645.89,0
2025-02-06,e841d17a,d98debb1,1857.01,0
2025-12-25,d7cd98ef,3fb32d21,5072.0,0
2025-10-26,06c1d292,a5a383e5,18672.74,0
2025-02-06,649012b2,784b04b7,1429.28,0
2025-07-21,d82bf62b,23b06a28,15788.11,0
2025-05-24,a311b562,523b5dc6,4440.69,0
2025-10-09,eae42039,f6536a4d,1249.59,0
2025-02-28,f6536a4d,7c513d87,27238.61,0
2025-11-09,649012b2,d88ef4f0,4410.05,0
2025-05-23,0b18c8cc,bf5adc06,5863.36,0
2026-01-10,0a83047f,63b0e66c,2277.08,0
2025-10-08,9dcaaa36,b450e1bc,1344.36,0
2026-01-21,63b0e66c,36ae1a70,3525.63,0
2026-01-20,1a104da9,7c1c765a,14493.62,0
2025-02-08,23b06a28,a13bb900,2187.12,0
2025-06-25,e841d17a,16d6efad,2902.27,0
2025-08-27,6b7399fb,ea6913f9,12788.84,0
2025-09-29,2ad6e70c,4aaf8f05,2207.63,0
2025-11-20,c68b20ff,7123af15,4965.53,0
2025-02-15,e478be96,8e173cdd,7167.77,0
2025-10-10,5d60391f,c702a41c,2448.47,0
2025-10-05,d88ef4f0,6ef8f218,4063.65,0
2025-04-02,1a104da9,d82bf62b,5773.9,0
2025-04-13,3bb581b2,72fbb04b,1996.37,0
2025-08-07,97ef592d,fccc1ce3,6739.66,0
2025-11-13,23c681ed,b450e1bc,1725.05,0
2025-03-01,2ad6e70c,a58e9073,1517.64,0
2025-05-30,7c08bd89,ca146ffa,647.4,0
2025-04-17,69c2ef23,ec3c0039,1801.79,0
2025-12-08,e478be96,5d60391f,1318.83,0
2025-04-14,1a0236c9,34076340,1996.45,0
2025-02-10,f5ce78c5,0b77f6ce,5497.19,0
2026-01-02,1120daea,1a1adade,530.77,0
2025-06-15,0b18c8cc,97ef592d,413.78,0
2025-11-30,a58e9073,d8ba3b7c,1409.4,0
2025-02-02,e8e15988,555428a4,4727.87,0
2025-11-16,b1a7066b,19629796,3979.31,0
2025-05-13,1a1adade,eaa96e01,1387.05,0
2025-10-20,fccc1ce3,ca146ffa,9598.94,0
2025-04-11,440639f9,452625ce,1543.16,0
2025-04-12,c063c078,36ae1a70,4733.66,0
2025-11-13,d88ef4f0,2c63e5f2,2073.96,0
2025-06-26,452625ce,b96f3791,1250.41,0
2025-04-30,7123af15,23c681ed,1627.72,0
2025-04-21,c17e7858,1a0236c9,6210.52,0
2025-04-15,7916f81f,04c7c684,4277.08,0
2025-06-27,16d6efad,055c1a91,7848.7,0
2025-07-12,b35cf6ad,0b77f6ce,4276.91,0
2025-04-02,5e56b3d2,b3a21754,595.16,0
2025-03-29,7c1c765a,745fca8f,24696.45,0
2025-02-25,6ef8f218,0540b52b,4338.0,0
2025-04-24,e570d5ec,c063c078,4987.41,0
2025-02-07,3202cdc9,b5cb135b,2045.02,0
2025-08-02,93edc4cb,63533d50,9074.09,0
2025-11-21,69f41f26,03f41f7e,999.14,0
2025-02-16,b96f3791,1120daea,5485.31,0
2025-10-23,90778f7f,b286cbc9,372.55,0
2025-04-21,473e05b1,cd1a58c2,5867.64,0
2025-03-30,b5cb135b,c702a41c,1012.78,0
2025-07-08,51be347a,63533d50,3932.36,0
2025-05-11,934b374f,c2cdd5cc,11583.54,0
2026-01-16,d1975028,1a1adade,6786.68,0
2025-02-09,a60fb8e9,759075c9,10141.4,0
2025-03-05,41e887d1,0663ce3c,9143.96,0
2025-04-30,f5ce78c5,566a6512,1764.67,0
2026-01-19,7054287f,ca146ffa,5422.6,0
2025-08-12,28551d8a,d98debb1,531.17,0
2025-08-14,63533d50,1649d136,1499.76,0
2025-02-18,63533d50,a2bb0f08,11999.92,0
2025-10-09,5d60391f,22d09b39,2028.32,0
2025-06-08,b3a21754,a5a383e5,460.36,0
2025-07-08,70e1cdd4,c85c5eef,22330.28,0
2025-12-05,33629c40,23b06a28,5230.44,0
2025-10-20,06c1d292,28be2552,6402.72,0
2025-05-03,1574bf86,3cd0be47,1118.26,0
2025-10-13,d7cd98ef,7c3ae06d,3960.23,0
2025-06-06,dd250182,473e05b1,3856.73,0
2025-04-10,dcad0189,72a4371d,1310.96,0
2025-07-03,37e798b4,bb3235db,2515.38,0
2025-04-17,b286cbc9,b7bba056,664.83,0
2025-02-18,23c681ed,7c513d87,2107.57,0
2025-07-11,03335e10,3140cc7f,7893.91,0
2025-05-15,c063c078,055c1a91,1412.55,0
2025-11-06,fccc1ce3,a5b4d340,20076.35,0
2025-07-13,69f41f26,df445c21,709.04,0
2025-12-03,eaf137ca,3bb581b2,2298.07,0
2025-11-18,d7cd98ef,19c1c77d,1546.22,0
2025-02-04,af88f967,19c1c77d,2489.46,0
2025-09-24,7c3ae06d,b450e1bc,11748.43,0
2025-11-01,69f41f26,079dbf1b,1113.81,0
2026-01-15,af88f967,e8e15988,1898.33,0
2025-04-04,a311b562,7af6e017,5735.93,0
2025-09-20,dcad0189,523b5dc6,3272.01,0
2025-11-27,e9e12450,745fca8f,3551.68,0
2025-12-28,67f089bb,97ef592d,1135.38,0
2025-09-05,d88ef4f0,d222aedd,2775.03,0
2025-08-12,8e2586b5,a47e612a,9242.6,0
2026-01-28,b96f3791,aad67503,596.14,0
2025-11-01,19629796,d222aedd,1484.29,0
2026-01-10,fd5da9b0,1e691822,485.15,0
2025-10-21,9dcaaa36,c68b20ff,5099.9,0
2025-11-23,f3b8a245,ca146ffa,10152.45,0
2025-02-24,dd250182,2af59473,2481.43,0
2025-09-11,e9e12450,1120daea,1090.6,0
2025-04-20,9399db83,dcad0189,1122.99,0
2025-11-11,4aaf8f05,a13bb900,2214.86,0
2025-11-30,dd250182,bb3235db,2206.42,0
2025-07-03,3140cc7f,1a1adade,7419.24,0
2025-04-24,62cf56d7,dc479aa7,1527.1,0
2025-06-12,473e05b1,989552d5,4605.83,0
2026-01-07,b96f3791,b6b4cc23,2196.3,0
2025-06-17,e841d17a,df445c21,1415.51,0
2025-09-24,eaf137ca,d98debb1,2142.28,0
2025-07-04,ef3c7dc8,eaa96e01,4173.62,0
2025-03-20,e9e12450,b450e1bc,7442.29,0
2026-01-25,784eb523,b450e1bc,2317.0,0
2025-12-16,ab6c3582,9dcaaa36,894.32,0
2025-08-17,269b3165,ccdbfa8a,8100.77,0
2025-03-07,f958d9c9,ef3c7dc8,1214.19,0
2025-11-11,c2cdd5cc,7c1c765a,3869.28,0
2025-12-16,f3b8a245,1120daea,2907.84,0
2025-10-28,b6b4cc23,b286cbc9,2543.84,0
2025-08-12,36ae1a70,269b3165,1831.74,0
2025-06-15,6cafd567,dc479aa7,5542.21,0
2025-05-24,63533d50,af88f967,82.93,0
2025-06-30,63533d50,452625ce,9287.93,0
2025-08-10,8e2586b5,8ae3987d,1196.9,0
2025-10-29,ab6c3582,5e56b3d2,4482.59,0
2025-05-29,e9e12450,23c681ed,4251.49,0
2025-05-05,7123af15,0c90a067,10667.72,0
2026-01-15,566a6512,82b5e35a,3632.76,0
2025-10-13,7123af15,555428a4,1301.0,0
2026-01-10,064f946b,d1975028,598.99,0
2025-10-06,1649d136,4cced7f6,2103.16,0
2025-11-02,e8e15988,d88ef4f0,420.66,0
2025-05-02,180a3e26,877f60bc,1590.04,0
2025-11-28,7916f81f,1649d136,2224.68,0
2025-11-28,28551d8a,51be347a,1495.3,0
2025-09-09,d1975028,69c2ef23,3108.12,0
2025-07-15,b3a21754,af88f967,2354.06,0
2025-10-22,d222aedd,b8440459,2148.05,0
2025-05-10,e8e15988,de9653ea,263.97,0
2025-09-06,03335e10,34076340,816.72,0
2025-11-14,b3a21754,555428a4,5668.37,0
2025-07-29,1e691822,237318ee,6662.54,0
2025-12-18,a311b562,a58e9073,474.01,0
2025-12-15,269b3165,36ae1a70,1319.86,0
2025-03-26,2ad6e70c,7054287f,8707.72,0
2025-12-28,cd1a58c2,784b04b7,1453.84,0
2025-08-22,f8aaa70c,1574bf86,2666.47,0
2025-03-27,19cd9183,af88f967,12604.45,0
